FID,MANZENT,TIMES_SELECTED,TOTAL_VIVIENDAS,REGION,PROVINCIA,COMUNA,NOMBRE_DISTRITO
79986,9111041002003,2,31,REGIÓN DE LA ARAUCANÍA,CAUTÍN,NUEVA IMPERIAL,LOS HUERTOS
91183,5109181003018,1,115,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,QUINTA VERGARA
98508,5703021001011,1,22,REGIÓN DE VALPARAÍSO,SAN FELIPE DE ACONCAGUA,LLAILLAY,LAS VEGAS
114665,14106011003901,1,21,REGIÓN DE LOS RÍOS,VALDIVIA,MARIQUINA,SAN JOSÉ
149141,8203011003012,1,16,REGIÓN DEL BIOBÍO,ARAUCO,CAÑETE,CAÑETE
111205,4301031003024,2,54,REGIÓN DE COQUIMBO,LIMARÍ,OVALLE,MIRADOR
136881,16109091001012,1,13,REGIÓN DE ÑUBLE,DIGUILLÍN,YUNGAY,CAMPANARIO
34028,13130071004002,1,100,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN MIGUEL,CIUDAD DEL NIÑO
91201,5109101002016,1,27,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,ÁLVAREZ
2872,13104041004024,1,25,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CONCHALÍ,ENEAS GONEL
50657,6101041002024,1,32,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RANCAGUA,REGIMIENTO
6225,13107011005026,1,15,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,HUECHURABA
69763,10101021005019,2,89,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO MONTT,ALGELMÓ
29412,13125041003053,1,31,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,QUILICURA,MANUEL ANTONIO MATTA
47859,13121081001009,1,15,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEDRO AGUIRRE CERDA,NAVIDAD
